"","Var1","Var2","Freq","Host","Site"
"1165","E9-JM5r-2-2621907","OTU2328",0,"Juniperus","mixed"
"1166","E10-QM2r-2-2621915","OTU2328",0,"Quercus","mixed"
"1167","F8-J3r-2-2621850","OTU2328",0,"Juniperus","perturbated"
"1168","F10-QM1r-2-2621916","OTU2328",0,"Quercus","mixed"
"1169","G8-J2r-2-2621901","OTU2328",0,"Juniperus","perturbated"
"1170","G10-Q6r-2-2621917","OTU2328",0,"Quercus","native"
"1171","H8-J1r-2-2621902","OTU2328",0,"Juniperus","perturbated"
"1172","H10-Q5r-2-2621918","OTU2328",0,"Quercus","native"
"1173","A3-J6r-2-2621805","OTU2328",0,"Juniperus","perturbated"
"1174","B3-JM3r-2-2621806","OTU2328",0,"Juniperus","mixed"
"1175","C3-JM4r-2-2621807","OTU2328",0,"Juniperus","mixed"
"1176","D3-JM6r-2-2621808","OTU2328",0,"Juniperus","mixed"
"1177","A8-JM2r-2-2621845","OTU2405",0,"Juniperus","mixed"
"1178","A9-Q4r-2-2621903","OTU2405",0,"Quercus","native"
"1179","A10-QM6r-2-2621911","OTU2405",0,"Quercus","mixed"
"1180","B8-JM1r-2-2621846","OTU2405",0,"Juniperus","mixed"
"1181","B9-Q3r-2-2621904","OTU2405",0,"Quercus","native"
"1182","B10-QM5r-2-2621912","OTU2405",0,"Quercus","mixed"
"1183","C9-Q2r-2-2621905","OTU2405",0,"Quercus","native"
"1184","C10-QM4r-2-2621913","OTU2405",0,"Quercus","mixed"
"1185","D8-J5r-2-2621848","OTU2405",0,"Juniperus","perturbated"
"1186","D9-Q1r-2-2621906","OTU2405",0,"Quercus","native"
"1187","D10-QM3r-2-2621914","OTU2405",0,"Quercus","mixed"
"1188","E8-J4r-2-2621849","OTU2405",1,"Juniperus","perturbated"
"1189","E9-JM5r-2-2621907","OTU2405",0,"Juniperus","mixed"
"1190","E10-QM2r-2-2621915","OTU2405",0,"Quercus","mixed"
"1191","F8-J3r-2-2621850","OTU2405",0,"Juniperus","perturbated"
"1192","F10-QM1r-2-2621916","OTU2405",0,"Quercus","mixed"
"1193","G8-J2r-2-2621901","OTU2405",0,"Juniperus","perturbated"
"1194","G10-Q6r-2-2621917","OTU2405",0,"Quercus","native"
"1195","H8-J1r-2-2621902","OTU2405",1,"Juniperus","perturbated"
"1196","H10-Q5r-2-2621918","OTU2405",0,"Quercus","native"
"1197","A3-J6r-2-2621805","OTU2405",0,"Juniperus","perturbated"
"1198","B3-JM3r-2-2621806","OTU2405",0,"Juniperus","mixed"
"1199","C3-JM4r-2-2621807","OTU2405",1,"Juniperus","mixed"
"1200","D3-JM6r-2-2621808","OTU2405",0,"Juniperus","mixed"
"1201","A8-JM2r-2-2621845","OTU2420",1,"Juniperus","mixed"
"1202","A9-Q4r-2-2621903","OTU2420",0,"Quercus","native"
"1203","A10-QM6r-2-2621911","OTU2420",0,"Quercus","mixed"
"1204","B8-JM1r-2-2621846","OTU2420",1,"Juniperus","mixed"
"1205","B9-Q3r-2-2621904","OTU2420",0,"Quercus","native"
"1206","B10-QM5r-2-2621912","OTU2420",0,"Quercus","mixed"
"1207","C9-Q2r-2-2621905","OTU2420",0,"Quercus","native"
"1208","C10-QM4r-2-2621913","OTU2420",0,"Quercus","mixed"
"1209","D8-J5r-2-2621848","OTU2420",0,"Juniperus","perturbated"
"1210","D9-Q1r-2-2621906","OTU2420",0,"Quercus","native"
"1211","D10-QM3r-2-2621914","OTU2420",0,"Quercus","mixed"
"1212","E8-J4r-2-2621849","OTU2420",0,"Juniperus","perturbated"
"1213","E9-JM5r-2-2621907","OTU2420",0,"Juniperus","mixed"
"1214","E10-QM2r-2-2621915","OTU2420",0,"Quercus","mixed"
"1215","F8-J3r-2-2621850","OTU2420",0,"Juniperus","perturbated"
"1216","F10-QM1r-2-2621916","OTU2420",0,"Quercus","mixed"
"1217","G8-J2r-2-2621901","OTU2420",0,"Juniperus","perturbated"
"1218","G10-Q6r-2-2621917","OTU2420",0,"Quercus","native"
"1219","H8-J1r-2-2621902","OTU2420",0,"Juniperus","perturbated"
"1220","H10-Q5r-2-2621918","OTU2420",0,"Quercus","native"
"1221","A3-J6r-2-2621805","OTU2420",0,"Juniperus","perturbated"
"1222","B3-JM3r-2-2621806","OTU2420",0,"Juniperus","mixed"
"1223","C3-JM4r-2-2621807","OTU2420",0,"Juniperus","mixed"
"1224","D3-JM6r-2-2621808","OTU2420",0,"Juniperus","mixed"
"1225","A8-JM2r-2-2621845","OTU2447",0,"Juniperus","mixed"
"1226","A9-Q4r-2-2621903","OTU2447",0,"Quercus","native"
"1227","A10-QM6r-2-2621911","OTU2447",0,"Quercus","mixed"
"1228","B8-JM1r-2-2621846","OTU2447",0,"Juniperus","mixed"
"1229","B9-Q3r-2-2621904","OTU2447",0,"Quercus","native"
"1230","B10-QM5r-2-2621912","OTU2447",0,"Quercus","mixed"
"1231","C9-Q2r-2-2621905","OTU2447",0,"Quercus","native"
"1232","C10-QM4r-2-2621913","OTU2447",0,"Quercus","mixed"
"1233","D8-J5r-2-2621848","OTU2447",0,"Juniperus","perturbated"
"1234","D9-Q1r-2-2621906","OTU2447",0,"Quercus","native"
"1235","D10-QM3r-2-2621914","OTU2447",1,"Quercus","mixed"
"1236","E8-J4r-2-2621849","OTU2447",0,"Juniperus","perturbated"
"1237","E9-JM5r-2-2621907","OTU2447",0,"Juniperus","mixed"
"1238","E10-QM2r-2-2621915","OTU2447",0,"Quercus","mixed"
"1239","F8-J3r-2-2621850","OTU2447",0,"Juniperus","perturbated"
"1240","F10-QM1r-2-2621916","OTU2447",0,"Quercus","mixed"
"1241","G8-J2r-2-2621901","OTU2447",0,"Juniperus","perturbated"
"1242","G10-Q6r-2-2621917","OTU2447",0,"Quercus","native"
"1243","H8-J1r-2-2621902","OTU2447",0,"Juniperus","perturbated"
"1244","H10-Q5r-2-2621918","OTU2447",0,"Quercus","native"
"1245","A3-J6r-2-2621805","OTU2447",0,"Juniperus","perturbated"
"1246","B3-JM3r-2-2621806","OTU2447",0,"Juniperus","mixed"
"1247","C3-JM4r-2-2621807","OTU2447",0,"Juniperus","mixed"
"1248","D3-JM6r-2-2621808","OTU2447",0,"Juniperus","mixed"
"1249","A8-JM2r-2-2621845","OTU2473",0,"Juniperus","mixed"
"1250","A9-Q4r-2-2621903","OTU2473",0,"Quercus","native"
"1251","A10-QM6r-2-2621911","OTU2473",0,"Quercus","mixed"
"1252","B8-JM1r-2-2621846","OTU2473",0,"Juniperus","mixed"
"1253","B9-Q3r-2-2621904","OTU2473",0,"Quercus","native"
"1254","B10-QM5r-2-2621912","OTU2473",0,"Quercus","mixed"
"1255","C9-Q2r-2-2621905","OTU2473",0,"Quercus","native"
"1256","C10-QM4r-2-2621913","OTU2473",1,"Quercus","mixed"
"1257","D8-J5r-2-2621848","OTU2473",0,"Juniperus","perturbated"
"1258","D9-Q1r-2-2621906","OTU2473",0,"Quercus","native"
"1259","D10-QM3r-2-2621914","OTU2473",0,"Quercus","mixed"
"1260","E8-J4r-2-2621849","OTU2473",0,"Juniperus","perturbated"
"1261","E9-JM5r-2-2621907","OTU2473",0,"Juniperus","mixed"
"1262","E10-QM2r-2-2621915","OTU2473",0,"Quercus","mixed"
"1263","F8-J3r-2-2621850","OTU2473",0,"Juniperus","perturbated"
"1264","F10-QM1r-2-2621916","OTU2473",0,"Quercus","mixed"
"1265","G8-J2r-2-2621901","OTU2473",0,"Juniperus","perturbated"
"1266","G10-Q6r-2-2621917","OTU2473",0,"Quercus","native"
"1267","H8-J1r-2-2621902","OTU2473",0,"Juniperus","perturbated"
"1268","H10-Q5r-2-2621918","OTU2473",0,"Quercus","native"
"1269","A3-J6r-2-2621805","OTU2473",0,"Juniperus","perturbated"
"1270","B3-JM3r-2-2621806","OTU2473",0,"Juniperus","mixed"
"1271","C3-JM4r-2-2621807","OTU2473",1,"Juniperus","mixed"
"1272","D3-JM6r-2-2621808","OTU2473",0,"Juniperus","mixed"
"1273","A8-JM2r-2-2621845","OTU2502",0,"Juniperus","mixed"
"1274","A9-Q4r-2-2621903","OTU2502",0,"Quercus","native"
"1275","A10-QM6r-2-2621911","OTU2502",0,"Quercus","mixed"
"1276","B8-JM1r-2-2621846","OTU2502",0,"Juniperus","mixed"
"1277","B9-Q3r-2-2621904","OTU2502",0,"Quercus","native"
"1278","B10-QM5r-2-2621912","OTU2502",0,"Quercus","mixed"
"1279","C9-Q2r-2-2621905","OTU2502",0,"Quercus","native"
"1280","C10-QM4r-2-2621913","OTU2502",0,"Quercus","mixed"
"1281","D8-J5r-2-2621848","OTU2502",0,"Juniperus","perturbated"
"1282","D9-Q1r-2-2621906","OTU2502",0,"Quercus","native"
"1283","D10-QM3r-2-2621914","OTU2502",0,"Quercus","mixed"
"1284","E8-J4r-2-2621849","OTU2502",1,"Juniperus","perturbated"
"1285","E9-JM5r-2-2621907","OTU2502",0,"Juniperus","mixed"
"1286","E10-QM2r-2-2621915","OTU2502",0,"Quercus","mixed"
"1287","F8-J3r-2-2621850","OTU2502",0,"Juniperus","perturbated"
"1288","F10-QM1r-2-2621916","OTU2502",0,"Quercus","mixed"
"1289","G8-J2r-2-2621901","OTU2502",0,"Juniperus","perturbated"
"1290","G10-Q6r-2-2621917","OTU2502",0,"Quercus","native"
"1291","H8-J1r-2-2621902","OTU2502",0,"Juniperus","perturbated"
"1292","H10-Q5r-2-2621918","OTU2502",0,"Quercus","native"
"1293","A3-J6r-2-2621805","OTU2502",0,"Juniperus","perturbated"
"1294","B3-JM3r-2-2621806","OTU2502",0,"Juniperus","mixed"
"1295","C3-JM4r-2-2621807","OTU2502",0,"Juniperus","mixed"
"1296","D3-JM6r-2-2621808","OTU2502",0,"Juniperus","mixed"
"1297","A8-JM2r-2-2621845","OTU2548",1,"Juniperus","mixed"
"1298","A9-Q4r-2-2621903","OTU2548",0,"Quercus","native"
"1299","A10-QM6r-2-2621911","OTU2548",0,"Quercus","mixed"
"1300","B8-JM1r-2-2621846","OTU2548",1,"Juniperus","mixed"
"1301","B9-Q3r-2-2621904","OTU2548",0,"Quercus","native"
"1302","B10-QM5r-2-2621912","OTU2548",0,"Quercus","mixed"
"1303","C9-Q2r-2-2621905","OTU2548",0,"Quercus","native"
"1304","C10-QM4r-2-2621913","OTU2548",0,"Quercus","mixed"
"1305","D8-J5r-2-2621848","OTU2548",0,"Juniperus","perturbated"
"1306","D9-Q1r-2-2621906","OTU2548",0,"Quercus","native"
"1307","D10-QM3r-2-2621914","OTU2548",0,"Quercus","mixed"
"1308","E8-J4r-2-2621849","OTU2548",0,"Juniperus","perturbated"
"1309","E9-JM5r-2-2621907","OTU2548",0,"Juniperus","mixed"
"1310","E10-QM2r-2-2621915","OTU2548",0,"Quercus","mixed"
"1311","F8-J3r-2-2621850","OTU2548",0,"Juniperus","perturbated"
"1312","F10-QM1r-2-2621916","OTU2548",0,"Quercus","mixed"
"1313","G8-J2r-2-2621901","OTU2548",0,"Juniperus","perturbated"
"1314","G10-Q6r-2-2621917","OTU2548",0,"Quercus","native"
"1315","H8-J1r-2-2621902","OTU2548",0,"Juniperus","perturbated"
"1316","H10-Q5r-2-2621918","OTU2548",0,"Quercus","native"
"1317","A3-J6r-2-2621805","OTU2548",0,"Juniperus","perturbated"
"1318","B3-JM3r-2-2621806","OTU2548",0,"Juniperus","mixed"
"1319","C3-JM4r-2-2621807","OTU2548",0,"Juniperus","mixed"
"1320","D3-JM6r-2-2621808","OTU2548",0,"Juniperus","mixed"
"1321","A8-JM2r-2-2621845","OTU2551",0,"Juniperus","mixed"
"1322","A9-Q4r-2-2621903","OTU2551",0,"Quercus","native"
"1323","A10-QM6r-2-2621911","OTU2551",0,"Quercus","mixed"
"1324","B8-JM1r-2-2621846","OTU2551",0,"Juniperus","mixed"
"1325","B9-Q3r-2-2621904","OTU2551",0,"Quercus","native"
"1326","B10-QM5r-2-2621912","OTU2551",0,"Quercus","mixed"
"1327","C9-Q2r-2-2621905","OTU2551",0,"Quercus","native"
"1328","C10-QM4r-2-2621913","OTU2551",0,"Quercus","mixed"
"1329","D8-J5r-2-2621848","OTU2551",0,"Juniperus","perturbated"
"1330","D9-Q1r-2-2621906","OTU2551",0,"Quercus","native"
"1331","D10-QM3r-2-2621914","OTU2551",0,"Quercus","mixed"
"1332","E8-J4r-2-2621849","OTU2551",1,"Juniperus","perturbated"
"1333","E9-JM5r-2-2621907","OTU2551",0,"Juniperus","mixed"
"1334","E10-QM2r-2-2621915","OTU2551",0,"Quercus","mixed"
"1335","F8-J3r-2-2621850","OTU2551",0,"Juniperus","perturbated"
"1336","F10-QM1r-2-2621916","OTU2551",0,"Quercus","mixed"
"1337","G8-J2r-2-2621901","OTU2551",0,"Juniperus","perturbated"
"1338","G10-Q6r-2-2621917","OTU2551",0,"Quercus","native"
"1339","H8-J1r-2-2621902","OTU2551",0,"Juniperus","perturbated"
"1340","H10-Q5r-2-2621918","OTU2551",0,"Quercus","native"
"1341","A3-J6r-2-2621805","OTU2551",0,"Juniperus","perturbated"
"1342","B3-JM3r-2-2621806","OTU2551",0,"Juniperus","mixed"
"1343","C3-JM4r-2-2621807","OTU2551",0,"Juniperus","mixed"
"1344","D3-JM6r-2-2621808","OTU2551",0,"Juniperus","mixed"
"1345","A8-JM2r-2-2621845","OTU2562",1,"Juniperus","mixed"
"1346","A9-Q4r-2-2621903","OTU2562",0,"Quercus","native"
"1347","A10-QM6r-2-2621911","OTU2562",0,"Quercus","mixed"
"1348","B8-JM1r-2-2621846","OTU2562",0,"Juniperus","mixed"
"1349","B9-Q3r-2-2621904","OTU2562",0,"Quercus","native"
"1350","B10-QM5r-2-2621912","OTU2562",0,"Quercus","mixed"
"1351","C9-Q2r-2-2621905","OTU2562",0,"Quercus","native"
"1352","C10-QM4r-2-2621913","OTU2562",0,"Quercus","mixed"
"1353","D8-J5r-2-2621848","OTU2562",0,"Juniperus","perturbated"
"1354","D9-Q1r-2-2621906","OTU2562",0,"Quercus","native"
"1355","D10-QM3r-2-2621914","OTU2562",0,"Quercus","mixed"
"1356","E8-J4r-2-2621849","OTU2562",0,"Juniperus","perturbated"
"1357","E9-JM5r-2-2621907","OTU2562",0,"Juniperus","mixed"
"1358","E10-QM2r-2-2621915","OTU2562",0,"Quercus","mixed"
"1359","F8-J3r-2-2621850","OTU2562",0,"Juniperus","perturbated"
"1360","F10-QM1r-2-2621916","OTU2562",0,"Quercus","mixed"
"1361","G8-J2r-2-2621901","OTU2562",0,"Juniperus","perturbated"
"1362","G10-Q6r-2-2621917","OTU2562",0,"Quercus","native"
"1363","H8-J1r-2-2621902","OTU2562",0,"Juniperus","perturbated"
"1364","H10-Q5r-2-2621918","OTU2562",0,"Quercus","native"
"1365","A3-J6r-2-2621805","OTU2562",1,"Juniperus","perturbated"
"1366","B3-JM3r-2-2621806","OTU2562",0,"Juniperus","mixed"
"1367","C3-JM4r-2-2621807","OTU2562",0,"Juniperus","mixed"
"1368","D3-JM6r-2-2621808","OTU2562",0,"Juniperus","mixed"
"1369","A8-JM2r-2-2621845","OTU2564",0,"Juniperus","mixed"
"1370","A9-Q4r-2-2621903","OTU2564",0,"Quercus","native"
"1371","A10-QM6r-2-2621911","OTU2564",0,"Quercus","mixed"
"1372","B8-JM1r-2-2621846","OTU2564",0,"Juniperus","mixed"
"1373","B9-Q3r-2-2621904","OTU2564",0,"Quercus","native"
"1374","B10-QM5r-2-2621912","OTU2564",0,"Quercus","mixed"
"1375","C9-Q2r-2-2621905","OTU2564",0,"Quercus","native"
"1376","C10-QM4r-2-2621913","OTU2564",0,"Quercus","mixed"
"1377","D8-J5r-2-2621848","OTU2564",0,"Juniperus","perturbated"
"1378","D9-Q1r-2-2621906","OTU2564",0,"Quercus","native"
"1379","D10-QM3r-2-2621914","OTU2564",1,"Quercus","mixed"
"1380","E8-J4r-2-2621849","OTU2564",0,"Juniperus","perturbated"
"1381","E9-JM5r-2-2621907","OTU2564",0,"Juniperus","mixed"
"1382","E10-QM2r-2-2621915","OTU2564",0,"Quercus","mixed"
"1383","F8-J3r-2-2621850","OTU2564",0,"Juniperus","perturbated"
"1384","F10-QM1r-2-2621916","OTU2564",0,"Quercus","mixed"
"1385","G8-J2r-2-2621901","OTU2564",0,"Juniperus","perturbated"
"1386","G10-Q6r-2-2621917","OTU2564",0,"Quercus","native"
"1387","H8-J1r-2-2621902","OTU2564",0,"Juniperus","perturbated"
"1388","H10-Q5r-2-2621918","OTU2564",0,"Quercus","native"
"1389","A3-J6r-2-2621805","OTU2564",0,"Juniperus","perturbated"
"1390","B3-JM3r-2-2621806","OTU2564",0,"Juniperus","mixed"
"1391","C3-JM4r-2-2621807","OTU2564",0,"Juniperus","mixed"
"1392","D3-JM6r-2-2621808","OTU2564",1,"Juniperus","mixed"
"1393","A8-JM2r-2-2621845","OTU2582",0,"Juniperus","mixed"
"1394","A9-Q4r-2-2621903","OTU2582",0,"Quercus","native"
"1395","A10-QM6r-2-2621911","OTU2582",0,"Quercus","mixed"
"1396","B8-JM1r-2-2621846","OTU2582",0,"Juniperus","mixed"
"1397","B9-Q3r-2-2621904","OTU2582",0,"Quercus","native"
"1398","B10-QM5r-2-2621912","OTU2582",0,"Quercus","mixed"
"1399","C9-Q2r-2-2621905","OTU2582",0,"Quercus","native"
"1400","C10-QM4r-2-2621913","OTU2582",0,"Quercus","mixed"
"1401","D8-J5r-2-2621848","OTU2582",0,"Juniperus","perturbated"
"1402","D9-Q1r-2-2621906","OTU2582",0,"Quercus","native"
"1403","D10-QM3r-2-2621914","OTU2582",0,"Quercus","mixed"
"1404","E8-J4r-2-2621849","OTU2582",1,"Juniperus","perturbated"
"1405","E9-JM5r-2-2621907","OTU2582",0,"Juniperus","mixed"
"1406","E10-QM2r-2-2621915","OTU2582",0,"Quercus","mixed"
"1407","F8-J3r-2-2621850","OTU2582",0,"Juniperus","perturbated"
"1408","F10-QM1r-2-2621916","OTU2582",0,"Quercus","mixed"
"1409","G8-J2r-2-2621901","OTU2582",0,"Juniperus","perturbated"
"1410","G10-Q6r-2-2621917","OTU2582",0,"Quercus","native"
"1411","H8-J1r-2-2621902","OTU2582",0,"Juniperus","perturbated"
"1412","H10-Q5r-2-2621918","OTU2582",0,"Quercus","native"
"1413","A3-J6r-2-2621805","OTU2582",0,"Juniperus","perturbated"
"1414","B3-JM3r-2-2621806","OTU2582",0,"Juniperus","mixed"
"1415","C3-JM4r-2-2621807","OTU2582",0,"Juniperus","mixed"
"1416","D3-JM6r-2-2621808","OTU2582",0,"Juniperus","mixed"
"1417","A8-JM2r-2-2621845","OTU2597",0,"Juniperus","mixed"
"1418","A9-Q4r-2-2621903","OTU2597",0,"Quercus","native"
"1419","A10-QM6r-2-2621911","OTU2597",0,"Quercus","mixed"
"1420","B8-JM1r-2-2621846","OTU2597",0,"Juniperus","mixed"
"1421","B9-Q3r-2-2621904","OTU2597",0,"Quercus","native"
"1422","B10-QM5r-2-2621912","OTU2597",0,"Quercus","mixed"
"1423","C9-Q2r-2-2621905","OTU2597",0,"Quercus","native"
"1424","C10-QM4r-2-2621913","OTU2597",0,"Quercus","mixed"
"1425","D8-J5r-2-2621848","OTU2597",0,"Juniperus","perturbated"
"1426","D9-Q1r-2-2621906","OTU2597",0,"Quercus","native"
"1427","D10-QM3r-2-2621914","OTU2597",0,"Quercus","mixed"
"1428","E8-J4r-2-2621849","OTU2597",0,"Juniperus","perturbated"
"1429","E9-JM5r-2-2621907","OTU2597",0,"Juniperus","mixed"
"1430","E10-QM2r-2-2621915","OTU2597",0,"Quercus","mixed"
"1431","F8-J3r-2-2621850","OTU2597",1,"Juniperus","perturbated"
"1432","F10-QM1r-2-2621916","OTU2597",0,"Quercus","mixed"
"1433","G8-J2r-2-2621901","OTU2597",0,"Juniperus","perturbated"
"1434","G10-Q6r-2-2621917","OTU2597",0,"Quercus","native"
"1435","H8-J1r-2-2621902","OTU2597",0,"Juniperus","perturbated"
"1436","H10-Q5r-2-2621918","OTU2597",0,"Quercus","native"
"1437","A3-J6r-2-2621805","OTU2597",0,"Juniperus","perturbated"
"1438","B3-JM3r-2-2621806","OTU2597",0,"Juniperus","mixed"
"1439","C3-JM4r-2-2621807","OTU2597",1,"Juniperus","mixed"
"1440","D3-JM6r-2-2621808","OTU2597",0,"Juniperus","mixed"
"1441","A8-JM2r-2-2621845","OTU2756",0,"Juniperus","mixed"
"1442","A9-Q4r-2-2621903","OTU2756",0,"Quercus","native"
"1443","A10-QM6r-2-2621911","OTU2756",0,"Quercus","mixed"
"1444","B8-JM1r-2-2621846","OTU2756",1,"Juniperus","mixed"
"1445","B9-Q3r-2-2621904","OTU2756",0,"Quercus","native"
"1446","B10-QM5r-2-2621912","OTU2756",0,"Quercus","mixed"
"1447","C9-Q2r-2-2621905","OTU2756",0,"Quercus","native"
"1448","C10-QM4r-2-2621913","OTU2756",0,"Quercus","mixed"
"1449","D8-J5r-2-2621848","OTU2756",0,"Juniperus","perturbated"
"1450","D9-Q1r-2-2621906","OTU2756",0,"Quercus","native"
"1451","D10-QM3r-2-2621914","OTU2756",0,"Quercus","mixed"
"1452","E8-J4r-2-2621849","OTU2756",0,"Juniperus","perturbated"
"1453","E9-JM5r-2-2621907","OTU2756",0,"Juniperus","mixed"
"1454","E10-QM2r-2-2621915","OTU2756",0,"Quercus","mixed"
"1455","F8-J3r-2-2621850","OTU2756",0,"Juniperus","perturbated"
"1456","F10-QM1r-2-2621916","OTU2756",0,"Quercus","mixed"
"1457","G8-J2r-2-2621901","OTU2756",0,"Juniperus","perturbated"
"1458","G10-Q6r-2-2621917","OTU2756",0,"Quercus","native"
"1459","H8-J1r-2-2621902","OTU2756",0,"Juniperus","perturbated"
"1460","H10-Q5r-2-2621918","OTU2756",0,"Quercus","native"
"1461","A3-J6r-2-2621805","OTU2756",0,"Juniperus","perturbated"
"1462","B3-JM3r-2-2621806","OTU2756",1,"Juniperus","mixed"
"1463","C3-JM4r-2-2621807","OTU2756",0,"Juniperus","mixed"
"1464","D3-JM6r-2-2621808","OTU2756",0,"Juniperus","mixed"
"1465","A8-JM2r-2-2621845","OTU2762",0,"Juniperus","mixed"
"1466","A9-Q4r-2-2621903","OTU2762",0,"Quercus","native"
"1467","A10-QM6r-2-2621911","OTU2762",0,"Quercus","mixed"
"1468","B8-JM1r-2-2621846","OTU2762",0,"Juniperus","mixed"
"1469","B9-Q3r-2-2621904","OTU2762",0,"Quercus","native"
"1470","B10-QM5r-2-2621912","OTU2762",0,"Quercus","mixed"
"1471","C9-Q2r-2-2621905","OTU2762",0,"Quercus","native"
"1472","C10-QM4r-2-2621913","OTU2762",0,"Quercus","mixed"
"1473","D8-J5r-2-2621848","OTU2762",0,"Juniperus","perturbated"
"1474","D9-Q1r-2-2621906","OTU2762",0,"Quercus","native"
"1475","D10-QM3r-2-2621914","OTU2762",0,"Quercus","mixed"
"1476","E8-J4r-2-2621849","OTU2762",0,"Juniperus","perturbated"
"1477","E9-JM5r-2-2621907","OTU2762",0,"Juniperus","mixed"
"1478","E10-QM2r-2-2621915","OTU2762",1,"Quercus","mixed"
"1479","F8-J3r-2-2621850","OTU2762",0,"Juniperus","perturbated"
"1480","F10-QM1r-2-2621916","OTU2762",0,"Quercus","mixed"
"1481","G8-J2r-2-2621901","OTU2762",0,"Juniperus","perturbated"
"1482","G10-Q6r-2-2621917","OTU2762",0,"Quercus","native"
"1483","H8-J1r-2-2621902","OTU2762",0,"Juniperus","perturbated"
"1484","H10-Q5r-2-2621918","OTU2762",0,"Quercus","native"
"1485","A3-J6r-2-2621805","OTU2762",0,"Juniperus","perturbated"
"1486","B3-JM3r-2-2621806","OTU2762",0,"Juniperus","mixed"
"1487","C3-JM4r-2-2621807","OTU2762",0,"Juniperus","mixed"
"1488","D3-JM6r-2-2621808","OTU2762",0,"Juniperus","mixed"
"1489","A8-JM2r-2-2621845","OTU2765",0,"Juniperus","mixed"
"1490","A9-Q4r-2-2621903","OTU2765",0,"Quercus","native"
"1491","A10-QM6r-2-2621911","OTU2765",0,"Quercus","mixed"
"1492","B8-JM1r-2-2621846","OTU2765",0,"Juniperus","mixed"
"1493","B9-Q3r-2-2621904","OTU2765",0,"Quercus","native"
"1494","B10-QM5r-2-2621912","OTU2765",0,"Quercus","mixed"
"1495","C9-Q2r-2-2621905","OTU2765",0,"Quercus","native"
"1496","C10-QM4r-2-2621913","OTU2765",0,"Quercus","mixed"
"1497","D8-J5r-2-2621848","OTU2765",0,"Juniperus","perturbated"
"1498","D9-Q1r-2-2621906","OTU2765",0,"Quercus","native"
"1499","D10-QM3r-2-2621914","OTU2765",0,"Quercus","mixed"
"1500","E8-J4r-2-2621849","OTU2765",0,"Juniperus","perturbated"
"1501","E9-JM5r-2-2621907","OTU2765",0,"Juniperus","mixed"
"1502","E10-QM2r-2-2621915","OTU2765",0,"Quercus","mixed"
"1503","F8-J3r-2-2621850","OTU2765",0,"Juniperus","perturbated"
"1504","F10-QM1r-2-2621916","OTU2765",0,"Quercus","mixed"
"1505","G8-J2r-2-2621901","OTU2765",0,"Juniperus","perturbated"
"1506","G10-Q6r-2-2621917","OTU2765",0,"Quercus","native"
"1507","H8-J1r-2-2621902","OTU2765",0,"Juniperus","perturbated"
"1508","H10-Q5r-2-2621918","OTU2765",0,"Quercus","native"
"1509","A3-J6r-2-2621805","OTU2765",0,"Juniperus","perturbated"
"1510","B3-JM3r-2-2621806","OTU2765",0,"Juniperus","mixed"
"1511","C3-JM4r-2-2621807","OTU2765",0,"Juniperus","mixed"
"1512","D3-JM6r-2-2621808","OTU2765",1,"Juniperus","mixed"
"1513","A8-JM2r-2-2621845","OTU2770",0,"Juniperus","mixed"
"1514","A9-Q4r-2-2621903","OTU2770",0,"Quercus","native"
"1515","A10-QM6r-2-2621911","OTU2770",0,"Quercus","mixed"
"1516","B8-JM1r-2-2621846","OTU2770",0,"Juniperus","mixed"
"1517","B9-Q3r-2-2621904","OTU2770",0,"Quercus","native"
"1518","B10-QM5r-2-2621912","OTU2770",0,"Quercus","mixed"
"1519","C9-Q2r-2-2621905","OTU2770",0,"Quercus","native"
"1520","C10-QM4r-2-2621913","OTU2770",0,"Quercus","mixed"
"1521","D8-J5r-2-2621848","OTU2770",0,"Juniperus","perturbated"
"1522","D9-Q1r-2-2621906","OTU2770",0,"Quercus","native"
"1523","D10-QM3r-2-2621914","OTU2770",0,"Quercus","mixed"
"1524","E8-J4r-2-2621849","OTU2770",0,"Juniperus","perturbated"
"1525","E9-JM5r-2-2621907","OTU2770",0,"Juniperus","mixed"
"1526","E10-QM2r-2-2621915","OTU2770",0,"Quercus","mixed"
"1527","F8-J3r-2-2621850","OTU2770",0,"Juniperus","perturbated"
"1528","F10-QM1r-2-2621916","OTU2770",0,"Quercus","mixed"
"1529","G8-J2r-2-2621901","OTU2770",1,"Juniperus","perturbated"
"1530","G10-Q6r-2-2621917","OTU2770",0,"Quercus","native"
"1531","H8-J1r-2-2621902","OTU2770",0,"Juniperus","perturbated"
"1532","H10-Q5r-2-2621918","OTU2770",0,"Quercus","native"
"1533","A3-J6r-2-2621805","OTU2770",0,"Juniperus","perturbated"
"1534","B3-JM3r-2-2621806","OTU2770",0,"Juniperus","mixed"
"1535","C3-JM4r-2-2621807","OTU2770",0,"Juniperus","mixed"
"1536","D3-JM6r-2-2621808","OTU2770",0,"Juniperus","mixed"
"1537","A8-JM2r-2-2621845","OTU2779",0,"Juniperus","mixed"
"1538","A9-Q4r-2-2621903","OTU2779",0,"Quercus","native"
"1539","A10-QM6r-2-2621911","OTU2779",0,"Quercus","mixed"
"1540","B8-JM1r-2-2621846","OTU2779",0,"Juniperus","mixed"
"1541","B9-Q3r-2-2621904","OTU2779",0,"Quercus","native"
